,open,high,low,close,adjclose,volume,ticker
1996-02-28,14.595884323120117,15.199020385742188,14.287078857421875,14.981890678405762,8.003353118896484,681335.0,TATAPOWER.NS
1996-02-29,14.981890678405762,14.47525691986084,13.968623161315918,14.06029987335205,7.511035919189453,1535205.0,TATAPOWER.NS
1996-03-01,14.06029987335205,14.330504417419434,13.920372009277344,14.190576553344727,7.580632209777832,366832.0,TATAPOWER.NS
1996-03-04,14.190576553344727,14.47525691986084,14.147150993347168,14.369105339050293,7.676000118255615,454914.0,TATAPOWER.NS
1996-03-05,14.369105339050293,14.369105339050293,14.369105339050293,14.369105339050293,7.676000118255615,0.0,TATAPOWER.NS
1996-03-06,14.369105339050293,14.330504417419434,13.997572898864746,14.195402145385742,7.583207607269287,240410.0,TATAPOWER.NS
1996-03-07,14.195402145385742,14.330504417419434,14.089249610900879,14.151975631713867,7.560009956359863,139375.0,TATAPOWER.NS
1996-03-08,14.151975631713867,14.185751914978027,13.87212085723877,14.161625862121582,7.5651655197143555,170981.0,TATAPOWER.NS
1996-03-11,14.161625862121582,14.156801223754883,13.703243255615234,13.978273391723633,7.467216968536377,316056.0,TATAPOWER.NS
1996-03-12,13.978273391723633,13.973447799682617,13.751494407653809,13.930022239685059,7.441442012786865,515534.0,TATAPOWER.NS
1996-03-13,13.930022239685059,14.185751914978027,13.833520889282227,14.089249610900879,7.526501655578613,188597.0,TATAPOWER.NS
1996-03-14,14.089249610900879,14.282254219055176,13.992748260498047,14.185751914978027,7.578052520751953,155955.0,TATAPOWER.NS
1996-03-15,14.185751914978027,14.378754615783691,14.089249610900879,14.287078857421875,7.63218355178833,754390.0,TATAPOWER.NS
1996-03-18,14.287078857421875,14.369105339050293,14.113375663757324,14.234003067016602,7.603828430175781,613460.0,TATAPOWER.NS
1996-03-19,14.234003067016602,14.465606689453125,13.992748260498047,14.320854187011719,7.650225639343262,418127.0,TATAPOWER.NS
1996-03-20,14.320854187011719,14.320854187011719,14.320854187011719,14.320854187011719,7.650225639343262,0.0,TATAPOWER.NS
1996-03-21,14.330504417419434,14.364279747009277,14.185751914978027,14.340154647827148,7.660534858703613,296885.0,TATAPOWER.NS
1996-03-22,14.340154647827148,14.306379318237305,14.113375663757324,14.209877014160156,7.590938091278076,186525.0,TATAPOWER.NS
1996-03-25,14.209877014160156,14.282254219055176,14.094075202941895,14.151975631713867,7.560009956359863,102588.0,TATAPOWER.NS
1996-03-26,14.151975631713867,14.47525691986084,13.944498062133789,14.47043228149414,7.730128765106201,804130.0,TATAPOWER.NS
1996-03-27,14.47043228149414,14.378754615783691,14.185751914978027,14.253302574157715,7.614137172698975,98961.0,TATAPOWER.NS
1996-03-28,14.253302574157715,14.47525691986084,14.190576553344727,14.451131820678711,7.719818592071533,131085.0,TATAPOWER.NS
1996-03-29,14.451131820678711,14.465606689453125,14.089249610900879,14.10372543334961,7.534236907958984,131603.0,TATAPOWER.NS
1996-04-01,14.10372543334961,14.277427673339844,14.089249610900879,14.161625862121582,7.5651655197143555,164245.0,TATAPOWER.NS
1996-04-02,14.161625862121582,14.330504417419434,14.089249610900879,14.2388277053833,7.606407642364502,163727.0,TATAPOWER.NS
1996-04-03,14.2388277053833,14.8612642288208,14.451131820678711,14.504206657409668,7.748171806335449,347662.0,TATAPOWER.NS
1996-04-04,14.504206657409668,14.571759223937988,14.287078857421875,14.388404846191406,7.686311721801758,107251.0,TATAPOWER.NS
1996-04-05,14.388404846191406,14.388404846191406,14.388404846191406,14.388404846191406,7.686311721801758,0.0,TATAPOWER.NS
1996-04-08,14.388404846191406,14.745462417602539,14.427005767822266,14.677910804748535,7.840966701507568,317092.0,TATAPOWER.NS
1996-04-09,14.677910804748535,14.735812187194824,14.523508071899414,14.537982940673828,7.766216278076172,288595.0,TATAPOWER.NS
1996-04-10,14.537982940673828,14.798538208007812,14.282254219055176,14.523508071899414,7.75848388671875,561129.0,TATAPOWER.NS
1996-04-11,14.523508071899414,14.455957412719727,14.378754615783691,14.422181129455566,7.704353332519531,77200.0,TATAPOWER.NS
1996-04-12,14.422181129455566,14.455957412719727,14.311203956604004,14.383580207824707,7.683732509613037,71501.0,TATAPOWER.NS
1996-04-15,14.383580207824707,14.595884323120117,14.451131820678711,14.566933631896973,7.781680583953857,253363.0,TATAPOWER.NS
1996-04-16,14.566933631896973,14.764761924743652,14.47525691986084,14.581409454345703,7.789414882659912,222275.0,TATAPOWER.NS
1996-04-17,14.581409454345703,15.536775588989258,14.813013076782227,15.382372856140137,8.217289924621582,585999.0,TATAPOWER.NS
1996-04-18,15.382372856140137,16.694795608520508,15.816631317138672,16.525917053222656,8.82817268371582,1492719.0,TATAPOWER.NS
1996-04-19,16.525917053222656,17.563312530517578,16.64654541015625,17.037378311157227,9.101397514343262,1327955.0,TATAPOWER.NS
1996-04-22,17.037378311157227,17.46681022644043,16.64654541015625,16.694795608520508,8.918388366699219,1079773.0,TATAPOWER.NS
1996-04-23,16.694795608520508,16.7430477142334,16.21228790283203,16.36669158935547,8.743114471435547,682371.0,TATAPOWER.NS
1996-04-24,16.36669158935547,17.756315231323242,16.84437370300293,17.027727127075195,9.09623908996582,677708.0,TATAPOWER.NS
1996-04-25,17.027727127075195,17.37030792236328,15.971034049987793,16.144737243652344,8.624547958374023,559575.0,TATAPOWER.NS
1996-04-26,16.144737243652344,16.5500431060791,15.971034049987793,16.05306053161621,8.57557201385498,544031.0,TATAPOWER.NS
1996-04-29,16.05306053161621,16.04340934753418,15.763554573059082,15.913132667541504,8.500823020935059,144557.0,TATAPOWER.NS
1996-04-30,15.913132667541504,16.115785598754883,15.343771934509277,15.47404956817627,8.266264915466309,647656.0,TATAPOWER.NS
1996-05-01,15.47404956817627,16.115785598754883,15.782855033874512,16.04340934753418,8.570417404174805,330045.0,TATAPOWER.NS
1996-05-02,16.04340934753418,16.106136322021484,15.729779243469238,16.067535400390625,8.583306312561035,233156.0,TATAPOWER.NS
1996-05-03,16.067535400390625,16.598295211791992,15.927607536315918,16.342565536499023,8.730226516723633,838845.0,TATAPOWER.NS
1996-05-06,16.342565536499023,16.342565536499023,15.565726280212402,15.835930824279785,8.459580421447754,504136.0,TATAPOWER.NS
1996-05-07,15.922782897949219,16.115785598754883,15.749079704284668,15.966208457946777,8.529176712036133,615014.0,TATAPOWER.NS
1996-05-08,15.966208457946777,16.395641326904297,15.440274238586426,16.236412048339844,8.673521041870117,417609.0,TATAPOWER.NS
1996-05-09,16.236412048339844,16.115785598754883,15.739429473876953,15.778030395507812,8.428650856018066,127458.0,TATAPOWER.NS
1996-05-10,15.778030395507812,15.618802070617676,15.160419464111328,15.531950950622559,8.297197341918945,384967.0,TATAPOWER.NS
1996-05-13,15.531950950622559,15.778030395507812,15.536775588989258,15.575377464294434,8.320393562316895,206213.0,TATAPOWER.NS
1996-05-14,15.575377464294434,15.778030395507812,15.464400291442871,15.691179275512695,8.382254600524902,310357.0,TATAPOWER.NS
1996-05-15,15.691179275512695,16.115785598754883,15.633277893066406,15.898656845092773,8.493090629577637,241446.0,TATAPOWER.NS
1996-05-16,15.898656845092773,16.5500431060791,16.115785598754883,16.125436782836914,8.614235877990723,479266.0,TATAPOWER.NS
1996-05-17,16.125436782836914,16.019283294677734,15.536775588989258,15.86005687713623,8.4724702835083,191706.0,TATAPOWER.NS
1996-05-20,15.86005687713623,15.633277893066406,15.319646835327148,15.546425819396973,8.304925918579102,120205.0,TATAPOWER.NS
1996-05-21,15.546425819396973,15.440274238586426,15.247270584106445,15.358247756958008,8.204404830932617,401029.0,TATAPOWER.NS
1996-05-22,15.358247756958008,15.720129013061523,15.29552173614502,15.430624008178711,8.243067741394043,300512.0,TATAPOWER.NS
1996-05-23,15.430624008178711,15.512649536132812,15.271395683288574,15.392023086547852,8.222447395324707,113469.0,TATAPOWER.NS
1996-05-24,15.392023086547852,15.507824897766113,15.348596572875977,15.445098876953125,8.250797271728516,273570.0,TATAPOWER.NS
1996-05-27,15.445098876953125,15.488525390625,15.31482219696045,15.411323547363281,8.232754707336426,330045.0,TATAPOWER.NS
1996-05-28,15.411323547363281,15.440274238586426,15.150769233703613,15.305171966552734,8.17604923248291,174608.0,TATAPOWER.NS
1996-05-29,15.305171966552734,15.922782897949219,15.749079704284668,15.869707107543945,8.47762680053711,135748.0,TATAPOWER.NS
1996-05-30,15.869707107543945,15.913132667541504,15.70565414428711,15.739429473876953,8.40803050994873,229529.0,TATAPOWER.NS
1996-05-31,15.739429473876953,15.874531745910645,15.724953651428223,15.8407564163208,8.462159156799316,366832.0,TATAPOWER.NS
1996-06-03,15.8407564163208,16.1109619140625,15.898656845092773,15.971034049987793,8.531752586364746,276160.0,TATAPOWER.NS
1996-06-04,15.971034049987793,16.178512573242188,15.778030395507812,15.87935733795166,8.482780456542969,223830.0,TATAPOWER.NS
1996-06-05,15.638102531433105,16.019283294677734,15.536775588989258,15.999983787536621,8.547220230102539,261135.0,TATAPOWER.NS
1996-06-06,16.29913902282715,16.332914352416992,16.115785598754883,16.29913902282715,8.707029342651367,492737.0,TATAPOWER.NS
1996-06-07,16.21228790283203,16.694795608520508,16.188161849975586,16.516267776489258,8.823019027709961,633149.0,TATAPOWER.NS
1996-06-10,16.453542709350586,17.225555419921875,16.30879020690918,16.8154239654541,8.982828140258789,995837.0,TATAPOWER.NS
1996-06-11,17.08080291748047,17.08080291748047,16.501792907714844,16.810598373413086,8.98025131225586,719676.0,TATAPOWER.NS
1996-06-12,17.85281753540039,18.576580047607422,17.563312530517578,18.552453994750977,9.910754203796387,7996748.0,TATAPOWER.NS
1996-06-13,18.721332550048828,19.276216506958008,18.721332550048828,19.131465911865234,10.220063209533691,9762002.0,TATAPOWER.NS
1996-06-14,19.734600067138672,20.74786949157715,19.3968448638916,20.540390014648438,10.972708702087402,20584089.0,TATAPOWER.NS
1996-06-17,20.98912239074707,21.013248443603516,19.88900375366211,20.390811920166016,11.074918746948242,17767559.0,TATAPOWER.NS
1996-06-18,20.096481323242188,20.921571731567383,19.985504150390625,20.762344360351562,11.276710510253906,14540674.0,TATAPOWER.NS
1996-06-19,20.940872192382812,20.940872192382812,20.125431060791016,20.270185470581055,11.009400367736816,16197639.0,TATAPOWER.NS
1996-06-20,20.072355270385742,20.361862182617188,19.71047592163086,20.260534286499023,11.004156112670898,19151472.0,TATAPOWER.NS
1996-06-21,19.99032974243164,20.39563751220703,19.975854873657227,20.08683204650879,10.909815788269043,11423631.0,TATAPOWER.NS
1996-06-24,20.16885757446289,20.361862182617188,19.758726119995117,19.922779083251953,10.820713996887207,12971790.0,TATAPOWER.NS
1996-06-25,19.78285026550293,20.120607376098633,19.420970916748047,19.478870391845703,10.579610824584961,19588770.0,TATAPOWER.NS
1996-06-26,19.3968448638916,19.628448486328125,18.962587356567383,19.025312423706055,10.333268165588379,23975221.0,TATAPOWER.NS
1996-06-27,18.866085052490234,19.054262161254883,18.528329849243164,18.99153709411621,10.314923286437988,22164890.0,TATAPOWER.NS
1996-06-28,19.155590057373047,19.348594665527344,18.769582748413086,18.866085052490234,10.246792793273926,9172375.0,TATAPOWER.NS
1996-07-01,18.721332550048828,18.914335250854492,18.388402938842773,18.54762840270996,10.073822021484375,10975452.0,TATAPOWER.NS
1996-07-02,18.648956298828125,18.648956298828125,18.084421157836914,18.137496948242188,9.851067543029785,15055172.0,TATAPOWER.NS
1996-07-03,17.997570037841797,18.036169052124023,17.384784698486328,17.50541114807129,9.507763862609863,20770096.0,TATAPOWER.NS
1996-07-04,17.423383712768555,18.528329849243164,16.709272384643555,17.727365493774414,9.628311157226562,36697274.0,TATAPOWER.NS
1996-07-05,18.094070434570312,18.219524383544922,17.62603759765625,17.857641220092773,9.699067115783691,15413715.0,TATAPOWER.NS
1996-07-08,18.026519775390625,18.335325241088867,17.85281753540039,18.05064582824707,9.803895950317383,9059942.0,TATAPOWER.NS
1996-07-09,17.94931983947754,18.045820236206055,17.539186477661133,17.630863189697266,9.575899124145508,10635044.0,TATAPOWER.NS
1996-07-10,17.515060424804688,17.963794708251953,17.177305221557617,17.70323944091797,9.61520767211914,14162442.0,TATAPOWER.NS
1996-07-11,17.90106773376465,18.19057273864746,17.809391021728516,17.867292404174805,9.704312324523926,10231942.0,TATAPOWER.NS
1996-07-12,17.770790100097656,17.939668655395508,17.37030792236328,17.46681022644043,9.486796379089355,13302354.0,TATAPOWER.NS
1996-07-15,17.322057723999023,17.548837661743164,16.926401138305664,17.355833053588867,9.42652416229248,14092495.0,TATAPOWER.NS
1996-07-16,17.413734436035156,17.45716094970703,14.668259620666504,14.793712615966797,8.034951210021973,39533493.0,TATAPOWER.NS
1996-07-17,15.729779243469238,16.347389221191406,15.440274238586426,16.28948974609375,8.847355842590332,13924104.0,TATAPOWER.NS
1996-07-18,16.694795608520508,16.887800216674805,15.440274238586426,16.400466918945312,8.907629013061523,7856336.0,TATAPOWER.NS
1996-07-19,16.501792907714844,16.501792907714844,15.831106185913086,16.236412048339844,8.818527221679688,5800414.0,TATAPOWER.NS
1996-07-22,17.124229431152344,17.225555419921875,16.598295211791992,16.757522583007812,9.101558685302734,4933072.0,TATAPOWER.NS
1996-07-23,16.694795608520508,16.897449493408203,15.609151840209961,15.768380165100098,8.564323425292969,10214844.0,TATAPOWER.NS
1996-07-24,15.536775588989258,16.1929874420166,15.06391716003418,15.971034049987793,8.674389839172363,9418485.0,TATAPOWER.NS
1996-07-25,15.729779243469238,16.733396530151367,15.729779243469238,16.139911651611328,8.76611614227295,7086402.0,TATAPOWER.NS
1996-07-26,16.115785598754883,16.39081573486328,16.019283294677734,16.25088882446289,8.826387405395508,4047596.0,TATAPOWER.NS
1996-07-29,16.313615798950195,16.439067840576172,15.8504056930542,15.908307075500488,8.640323638916016,3643976.0,TATAPOWER.NS
1996-07-30,15.802156448364258,15.91795825958252,15.174894332885742,15.715304374694824,8.535493850708008,7670848.0,TATAPOWER.NS
1996-07-31,15.874531745910645,16.27983856201172,15.565726280212402,16.125436782836914,8.75825309753418,6028390.0,TATAPOWER.NS
1996-08-01,16.30879020690918,16.30879020690918,15.715304374694824,15.753905296325684,8.556461334228516,2568348.0,TATAPOWER.NS
1996-08-02,15.681528091430664,15.816631317138672,15.541601181030273,15.681528091430664,8.517151832580566,1411891.0,TATAPOWER.NS
1996-08-05,15.70565414428711,15.778030395507812,15.47404956817627,15.52712631225586,8.433289527893066,1278733.0,TATAPOWER.NS
1996-08-06,15.459573745727539,15.536775588989258,14.957765579223633,15.281045913696289,8.299636840820312,4749656.0,TATAPOWER.NS
1996-08-07,15.459573745727539,15.951732635498047,15.27622127532959,15.782855033874512,8.572185516357422,2580264.0,TATAPOWER.NS
1996-08-08,15.922782897949219,15.922782897949219,15.44992446899414,15.503000259399414,8.420186996459961,1368369.0,TATAPOWER.NS
1996-08-09,15.536775588989258,15.633277893066406,15.266571044921875,15.503000259399414,8.420186996459961,1590645.0,TATAPOWER.NS
1996-08-12,15.488525390625,15.488525390625,15.29552173614502,15.324472427368164,8.323223114013672,1268371.0,TATAPOWER.NS
1996-08-13,15.353423118591309,15.363073348999023,15.059091567993164,15.160419464111328,8.234119415283203,2022243.0,TATAPOWER.NS
1996-08-14,15.29552173614502,15.367897987365723,14.8612642288208,14.962591171264648,8.12667179107666,2921191.0,TATAPOWER.NS
1996-08-15,14.962591171264648,14.962591171264648,14.962591171264648,14.962591171264648,8.12667179107666,0.0,TATAPOWER.NS
1996-08-16,14.909515380859375,14.996365547180176,14.69238567352295,14.750287055969238,8.011363983154297,2224312.0,TATAPOWER.NS
1996-08-19,14.668259620666504,14.668259620666504,14.016874313354492,14.021698951721191,7.615643501281738,2856425.0,TATAPOWER.NS
1996-08-20,13.799744606018066,14.031349182128906,13.630867004394531,13.843171119689941,7.518680095672607,3277661.0,TATAPOWER.NS
1996-08-21,14.185751914978027,14.537982940673828,14.185751914978027,14.537982940673828,7.896053314208984,4623751.0,TATAPOWER.NS
1996-08-22,14.851613998413086,14.8612642288208,14.378754615783691,14.455957412719727,7.85150146484375,5365189.0,TATAPOWER.NS
1996-08-23,14.562108039855957,14.745462417602539,14.427005767822266,14.634485244750977,7.9484663009643555,2041414.0,TATAPOWER.NS
1996-08-26,14.716510772705078,14.745462417602539,14.427005767822266,14.465606689453125,7.856744766235352,1682353.0,TATAPOWER.NS
1996-08-27,14.523508071899414,14.668259620666504,14.306379318237305,14.49455738067627,7.872468948364258,2669900.0,TATAPOWER.NS
1996-08-28,14.668259620666504,14.928814888000488,14.624835014343262,14.870914459228516,8.07688045501709,2512390.0,TATAPOWER.NS
1996-08-29,14.90468978881836,15.049442291259766,14.702035903930664,14.755111694335938,8.013985633850098,2474567.0,TATAPOWER.NS
1996-08-30,14.759937286376953,14.813013076782227,14.629659652709961,14.788887977600098,8.032331466674805,1042468.0,TATAPOWER.NS
1996-09-02,14.8612642288208,15.07839298248291,14.813013076782227,15.020491600036621,8.158120155334473,2596326.0,TATAPOWER.NS
1996-09-03,15.102518081665039,15.367897987365723,14.427005767822266,14.547633171081543,7.901294708251953,3863661.0,TATAPOWER.NS
1996-09-04,14.137500762939453,14.639309883117676,14.137500762939453,14.571759223937988,7.914398193359375,2212914.0,TATAPOWER.NS
1996-09-05,14.620010375976562,14.764761924743652,14.620010375976562,14.716510772705078,7.993018627166748,1599453.0,TATAPOWER.NS
1996-09-06,14.813013076782227,15.44992446899414,14.813013076782227,15.358247756958008,8.341567039489746,14505441.0,TATAPOWER.NS
1996-09-09,15.329297065734863,15.430624008178711,14.605533599853516,14.64896011352539,7.956330299377441,8629898.0,TATAPOWER.NS
1996-09-10,14.605533599853516,14.605533599853516,14.089249610900879,14.195402145385742,7.709987163543701,6616462.0,TATAPOWER.NS
1996-09-11,14.378754615783691,14.716510772705078,14.200226783752441,14.25812816619873,7.744056224822998,5505601.0,TATAPOWER.NS
1996-09-12,14.161625862121582,14.402880668640137,14.04582405090332,14.349804878234863,7.793848991394043,2790623.0,TATAPOWER.NS
1996-09-13,14.301553726196289,14.427005767822266,14.089249610900879,14.142326354980469,7.6811604499816895,1955405.0,TATAPOWER.NS
1996-09-16,13.896246910095215,14.07960033416748,13.775618553161621,13.992748260498047,7.599920272827148,2425345.0,TATAPOWER.NS
1996-09-17,14.113375663757324,14.137500762939453,13.370311737060547,13.486113548278809,7.324751377105713,2501509.0,TATAPOWER.NS
1996-09-18,13.51506519317627,14.185751914978027,13.510239601135254,14.11820125579834,7.668057441711426,3657966.0,TATAPOWER.NS
1996-09-19,14.089249610900879,14.205052375793457,13.606740951538086,13.650167465209961,7.413853168487549,2532597.0,TATAPOWER.NS
1996-09-20,13.664643287658691,13.823869705200195,13.2689847946167,13.375137329101562,7.264475345611572,3039842.0,TATAPOWER.NS
1996-09-23,13.322060585021973,13.505414962768555,13.220734596252441,13.33653736114502,7.243508815765381,2586482.0,TATAPOWER.NS
1996-09-24,13.33653736114502,13.47646427154541,13.027730941772461,13.138708114624023,7.136063098907471,3345018.0,TATAPOWER.NS
1996-09-25,13.2689847946167,13.558490753173828,13.12423324584961,13.143532752990723,7.1386823654174805,3222740.0,TATAPOWER.NS
1996-09-26,13.196608543395996,13.196608543395996,12.6417236328125,12.752700805664062,6.926410675048828,4046560.0,TATAPOWER.NS
1996-09-27,12.689974784851074,12.689974784851074,12.308793067932129,12.400469779968262,6.73510217666626,3279734.0,TATAPOWER.NS
1996-09-30,12.212291717529297,12.31844425201416,11.821459770202637,12.043414115905762,6.541172504425049,4155366.0,TATAPOWER.NS
1996-10-01,11.990338325500488,12.135089874267578,11.49817943572998,11.633280754089355,6.318415641784668,4448625.0,TATAPOWER.NS
1996-10-02,11.633280754089355,11.633280754089355,11.633280754089355,11.633280754089355,6.318415641784668,0.0,TATAPOWER.NS
1996-10-03,11.797333717346191,11.942087173461914,11.53678035736084,11.609155654907227,6.305313587188721,3968841.0,TATAPOWER.NS
1996-10-04,11.700833320617676,11.734607696533203,11.29069995880127,11.44510269165039,6.216211795806885,2879741.0,TATAPOWER.NS
1996-10-07,11.387202262878418,11.387202262878418,10.644139289855957,10.69721508026123,5.810007572174072,3537760.0,TATAPOWER.NS
1996-10-08,10.436659812927246,11.059096336364746,10.287081718444824,10.856443405151367,5.896490573883057,4056404.0,TATAPOWER.NS
1996-10-09,10.904692649841309,11.155597686767578,10.677913665771484,11.083222389221191,6.0196614265441895,5469850.0,TATAPOWER.NS
1996-10-10,11.121822357177734,11.86005973815918,11.039795875549316,11.773208618164062,6.39441442489624,9883762.0,TATAPOWER.NS
1996-10-11,11.966212272644043,12.009637832641602,11.48370361328125,11.67670726776123,6.342001914978027,9428329.0,TATAPOWER.NS
1996-10-14,11.531954765319824,11.62363052368164,11.097697257995605,11.155597686767578,6.0589704513549805,8014883.0,TATAPOWER.NS
1996-10-15,11.015669822692871,11.67670726776123,11.010845184326172,11.47887897491455,6.234553337097168,10371318.0,TATAPOWER.NS
1996-10-16,11.821459770202637,11.89383602142334,11.531954765319824,11.585030555725098,6.292209148406982,4927373.0,TATAPOWER.NS
1996-10-17,11.440278053283691,11.720132827758789,11.310001373291016,11.638106346130371,6.3210368156433105,4253292.0,TATAPOWER.NS
1996-10-18,11.720132827758789,11.773208618164062,11.531954765319824,11.638106346130371,6.3210368156433105,3110307.0,TATAPOWER.NS
1996-10-21,11.638106346130371,11.638106346130371,11.638106346130371,11.638106346130371,6.3210368156433105,0.0,TATAPOWER.NS
1996-10-22,11.869710922241211,12.42459487915039,11.724958419799805,12.241242408752441,6.648620128631592,6324239.0,TATAPOWER.NS
1996-10-23,12.805776596069336,13.100107192993164,12.6417236328125,13.08563232421875,7.107235908508301,8552697.0,TATAPOWER.NS
1996-10-24,13.365487098693848,13.365487098693848,12.183341026306152,12.429421424865723,6.750825881958008,7622662.0,TATAPOWER.NS
1996-10-25,12.352218627929688,12.723751068115234,12.255717277526855,12.530747413635254,6.805859088897705,5232031.0,TATAPOWER.NS
1996-10-28,12.689974784851074,12.834728240966797,12.429421424865723,12.46319580078125,6.769170761108398,3471440.0,TATAPOWER.NS
1996-10-29,12.49697208404541,12.521097183227539,11.966212272644043,12.144740104675293,6.596206188201904,6371389.0,TATAPOWER.NS
1996-10-30,12.144740104675293,12.144740104675293,12.144740104675293,12.144740104675293,6.596206188201904,0.0,TATAPOWER.NS
1996-10-31,11.869710922241211,11.956562042236328,11.589856147766113,11.86005973815918,6.441586017608643,2470940.0,TATAPOWER.NS
